date;PC1;PC2;PC3
2016-11-07T06:00:00Z; 1,441545; 0,0974469738; 0,383875345
2016-11-07T07:00:00Z; 3,812686; 0,0011432838; 2,339236318
2016-11-07T08:00:00Z; 5,238475; 0,1851072039; 2,983458409
2016-11-07T09:00:00Z; 6,020668; 0,7373810844; 2,102909994
2016-11-07T10:00:00Z; 4,079108; 0,6003377374; 2,368065480
2016-11-07T11:00:00Z; 5,823813; 1,3040702964; 3,532464008
2016-11-07T12:00:00Z; 6,023739; 1,3383704183; 3,190349706
2016-11-07T13:00:00Z; 7,128505; 1,1311335935; 3,674549961
2016-11-07T14:00:00Z; 5,924938; 0,6830570420; 3,145001548
2016-11-07T15:00:00Z; 5,621665; 1,1793626015; 2,556984718
2016-11-07T16:00:00Z; 6,311009; 0,4876753041; 2,977659533
2016-11-07T17:00:00Z; 7,140931; 1,2513759727; 3,598420605
2016-11-07T18:00:00Z; 5,954456; 1,0169287281; 3,481440018
2016-11-07T19:00:00Z; 4,203991; 0,5450094796; 2,079025786
2016-11-07T20:00:00Z; 5,336623; 0,5313419359; 2,819526317
2016-11-07T21:00:00Z; 4,972073; 0,7698396006; 2,523904379
2016-11-07T22:00:00Z; 6,477318; 1,0983743389; 3,891597447
2016-11-07T23:00:00Z; 5,536138; 0,1541787271; 3,079776609
2016-11-08T00:00:00Z; 4,993076; 1,5916528573; 2,630355957
2016-11-08T01:00:00Z; 3,973065; 0,6849771395; 2,472416442
2016-11-08T02:00:00Z; 4,025208; 0,1944469157; 1,239729787
2016-11-08T03:00:00Z; 3,285711; 0,7163613991; 0,956695178
2016-11-08T04:00:00Z; 3,125896;-0,0054161740; 1,483017894
2016-11-08T05:00:00Z; 3,181049; 0,2576298587; 1,902119597
2016-11-08T06:00:00Z; 2,003113; 0,5162038484; 0,679241355
2016-11-08T07:00:00Z; 3,609982; 0,0259585494; 1,945510895
2016-11-08T08:00:00Z; 3,432763; 0,4736669425; 1,822876451
2016-11-08T09:00:00Z; 4,320622; 1,5265858241; 2,776108448
2016-11-08T10:00:00Z; 5,545951;-0,5020880023; 2,515802711
2016-11-08T11:00:00Z; 4,833829; 1,5541756507; 2,546002564
2016-11-08T12:00:00Z; 4,849806; 1,4914657827; 2,545210172
2016-11-08T13:00:00Z; 5,284875; 0,5158394798; 2,575073872
2016-11-08T14:00:00Z; 5,873703;-0,1689559769; 2,036694371
2016-11-08T15:00:00Z; 5,955064; 0,0959584151; 2,818575139
2016-11-08T16:00:00Z; 7,543892; 1,3035378323; 3,170862819
2016-11-08T17:00:00Z; 6,937862; 0,4160092376; 2,811847709
2016-11-08T18:00:00Z; 4,192151; 1,1032909075; 2,793124911
2016-11-08T19:00:00Z; 4,941659; 1,3822076815; 3,007233029
2016-11-08T20:00:00Z; 6,060185; 2,1944953223; 3,394794126
2016-11-08T21:00:00Z; 6,092927; 1,7031748797; 2,755766548
2016-11-08T22:00:00Z; 4,432400; 0,9361185214; 2,304118325
2016-11-08T23:00:00Z; 4,865536; 1,3215053624; 3,004208280
2016-11-09T00:00:00Z; 3,142200;-0,0681542864; 1,049679427
2016-11-09T01:00:00Z; 4,509384; 0,5679618939; 1,674429984
2016-11-09T02:00:00Z; 5,714394; 1,7312586187; 1,072177580
2016-11-09T03:00:00Z; 6,390200; 1,2269544730; 1,861766278
2016-11-09T04:00:00Z; 5,741948; 0,2836518502; 1,181527427
2016-11-09T05:00:00Z; 4,993802; 1,1156547887; 1,510357348
2016-11-09T06:00:00Z; 5,202199; 1,3684529946; 1,405199764
2016-11-09T07:00:00Z; 6,354615; 0,0893489227; 2,689734948
2016-11-09T08:00:00Z; 4,856795;-0,4157529173; 1,067385534
2016-11-09T09:00:00Z; 3,623515;-0,7772941918; 1,199344566
2016-11-09T10:00:00Z; 4,696888;-0,4687250507; 1,988129172
2016-11-09T11:00:00Z; 5,222106; 0,0917737864; 2,248718677
2016-11-09T12:00:00Z; 5,226169; 0,7966382102; 3,187893180
2016-11-09T13:00:00Z; 5,378966; 1,4112080973; 2,552835733
2016-11-09T14:00:00Z; 6,836950; 1,1620667887; 2,928246378
2016-11-09T15:00:00Z; 5,733619; 2,0018323805; 2,993822735
2016-11-09T16:00:00Z; 5,343524; 1,0196467498; 2,289335542
2016-11-09T17:00:00Z; 5,861779; 1,1325638414; 1,871571891
2016-11-09T18:00:00Z; 5,816034; 1,3722085317; 3,631281267
2016-11-09T19:00:00Z; 5,075738; 0,8988148160; 3,108105549
2016-11-09T20:00:00Z; 5,308068; 0,8980845605; 3,125481736
2016-11-09T21:00:00Z; 6,114013; 0,1286821662; 2,048281789
2016-11-09T22:00:00Z; 2,985724;-0,6012613471; 1,723377682
2016-11-09T23:00:00Z; 3,877552; 1,1565056623; 1,708381904
2016-11-10T00:00:00Z; 2,724727;-0,6628832396; 1,403567880
2016-11-10T01:00:00Z; 2,842898; 0,2111460274; 1,441943239
2016-11-10T02:00:00Z; 3,685918; 1,0404281628; 2,031827029
2016-11-10T03:00:00Z; 4,212735; 0,9344070438; 2,191155880
2016-11-10T04:00:00Z; 3,871562;-0,8507530478; 0,959404065
2016-11-10T05:00:00Z; 2,418808;-0,4946398507; 1,229324481
2016-11-10T06:00:00Z; 4,014306; 0,4479956010; 1,211797135
2016-11-10T07:00:00Z; 3,488774; 0,2348196933; 1,487819732
2016-11-10T08:00:00Z; 3,507791; 0,0627915888; 1,282892991
2016-11-10T09:00:00Z; 3,797900; 0,6443755626; 1,763062164
2016-11-10T10:00:00Z; 3,839472;-0,7461172351; 2,159753037
2016-11-10T11:00:00Z; 5,852143; 0,4836470338; 2,537935369
2016-11-10T12:00:00Z; 5,369773; 0,6689594192; 2,779649224
2016-11-10T13:00:00Z; 4,971509; 0,4979028890; 3,137264560
2016-11-10T14:00:00Z; 4,144746; 0,9158004268; 1,794184908
2016-11-10T15:00:00Z; 4,842687; 0,2791581547; 2,293199969
2016-11-10T16:00:00Z; 6,462917; 0,8405403751; 3,126375666
2016-11-10T17:00:00Z; 4,496963; 0,7696318637; 2,799307005
2016-11-10T18:00:00Z; 5,659830; 0,7799935476; 2,790919097
2016-11-10T19:00:00Z; 4,242627;-0,8146042406; 2,046941540
2016-11-10T20:00:00Z; 5,124193; 0,2644340943; 2,113063662
2016-11-10T21:00:00Z; 3,193788;-0,0085904239; 1,033181550
2016-11-10T22:00:00Z; 4,418434;-0,0229367534; 2,568744478
2016-11-10T23:00:00Z; 3,373374; 1,3420954870; 1,930802022
2016-11-11T00:00:00Z; 4,444848; 0,1417193146; 1,577744610
2016-11-11T01:00:00Z; 6,502111;-0,5863263429; 3,231594141
2016-11-11T02:00:00Z; 3,822773;-0,1940452986; 1,976067932
2016-11-11T03:00:00Z; 3,406480; 0,9949243425; 1,675190830
2016-11-11T04:00:00Z; 2,465898;-0,5277061716; 0,992693154
2016-11-11T05:00:00Z; 3,073919;-0,2253296579; 0,791287249
2016-11-11T06:00:00Z; 3,370571; 0,1024655658; 1,295971713
2016-11-11T07:00:00Z; 3,049196; 0,5260284991; 1,726109508
2016-11-11T08:00:00Z; 3,899108; 0,0531468722; 1,048113160
2016-11-11T09:00:00Z; 5,074504;-0,1227020383; 3,391413450
2016-11-11T10:00:00Z; 3,130156; 0,0627201321; 1,789620234
2016-11-11T11:00:00Z; 4,841229; 1,3585614367; 3,057235018
2016-11-11T12:00:00Z; 4,141749; 0,3149807304; 2,158728250
2016-11-11T13:00:00Z; 6,202876; 0,6592290518; 2,370372251
2016-11-11T14:00:00Z; 6,050815; 1,4557943834; 2,770390949
2016-11-11T15:00:00Z; 7,141542; 0,3565056383; 2,168421292
2016-11-11T16:00:00Z; 4,583972; 0,7687147056; 2,384317094
2016-11-11T17:00:00Z; 6,467928; 0,7338805844; 2,344158751
2016-11-11T18:00:00Z; 3,200857; 0,7397070175; 2,178787745
2016-11-11T19:00:00Z; 5,342420;-0,2532412373; 2,013162439
